_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,_unnamed_5,_unnamed_6,_unnamed_7,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,08,108,District - Sawai Madhopur (10),30-34,90989.0,46187.0,44802.0,72038.0,36571.0,35467.0,18951.0,9616.0,9335.0
C4114,08,108,District - Sawai Madhopur (10),35-39,84185.0,43695.0,40490.0,66089.0,34496.0,31593.0,18096.0,9199.0,8897.0
C4114,08,108,District - Sawai Madhopur (10),40-44,73339.0,38394.0,34945.0,57508.0,30136.0,27372.0,15831.0,8258.0,7573.0
C4114,08,108,District - Sawai Madhopur (10),45-49,60724.0,31883.0,28841.0,47276.0,24720.0,22556.0,13448.0,7163.0,6285.0
C4114,08,108,District - Sawai Madhopur (10),50-54,47449.0,25793.0,21656.0,37279.0,20213.0,17066.0,10170.0,5580.0,4590.0
C4114,08,108,District - Sawai Madhopur (10),55-59,36658.0,18321.0,18337.0,29124.0,14387.0,14737.0,7534.0,3934.0,3600.0
C4114,08,108,District - Sawai Madhopur (10),60-64,34828.0,17843.0,16985.0,28396.0,14625.0,13771.0,6432.0,3218.0,3214.0
C4114,08,108,District - Sawai Madhopur (10),65-69,24296.0,10950.0,13346.0,19736.0,8832.0,10904.0,4560.0,2118.0,2442.0
C4114,08,108,District - Sawai Madhopur (10),70-74,21494.0,10738.0,10756.0,17718.0,8878.0,8840.0,3776.0,1860.0,1916.0
C4114,08,108,District - Sawai Madhopur (10),75-79,8660.0,4117.0,4543.0,6967.0,3271.0,3696.0,1693.0,846.0,847.0
C4114,08,108,District - Sawai Madhopur (10),80+,9849.0,4576.0,5273.0,7796.0,3643.0,4153.0,2053.0,933.0,1120.0
C4114,08,108,District - Sawai Madhopur (10),Age not stated,1383.0,743.0,640.0,975.0,544.0,431.0,408.0,199.0,209.0
C4114,08,109,District - Dausa (11),All ages,1634409.0,857787.0,776622.0,1432616.0,751900.0,680716.0,201793.0,105887.0,95906.0
C4114,08,109,District - Dausa (11),0-4,176077.0,94477.0,81600.0,157949.0,84719.0,73230.0,18128.0,9758.0,8370.0
C4114,08,109,District - Dausa (11),5-9,198959.0,105921.0,93038.0,177728.0,94322.0,83406.0,21231.0,11599.0,9632.0
C4114,08,109,District - Dausa (11),10-14,212022.0,112239.0,99783.0,188300.0,99515.0,88785.0,23722.0,12724.0,10998.0
C4114,08,109,District - Dausa (11),15-19,185752.0,99065.0,86687.0,163044.0,87042.0,76002.0,22708.0,12023.0,10685.0
C4114,08,109,District - Dausa (11),20-24,152129.0,81011.0,71118.0,131974.0,70478.0,61496.0,20155.0,10533.0,9622.0
C4114,08,109,District - Dausa (11),25-29,122197.0,64470.0,57727.0,105613.0,55788.0,49825.0,16584.0,8682.0,7902.0
C4114,08,109,District - Dausa (11),30-34,107345.0,54016.0,53329.0,92884.0,46802.0,46082.0,14461.0,7214.0,7247.0
C4114,08,109,District - Dausa (11),35-39,100082.0,51394.0,48688.0,86413.0,44422.0,41991.0,13669.0,6972.0,6697.0
C4114,08,109,District - Dausa (11),40-44,83767.0,43582.0,40185.0,71714.0,37357.0,34357.0,12053.0,6225.0,5828.0
C4114,08,109,District - Dausa (11),45-49,67524.0,35301.0,32223.0,57600.0,30003.0,27597.0,9924.0,5298.0,4626.0
C4114,08,109,District - Dausa (11),50-54,52885.0,28487.0,24398.0,45299.0,24352.0,20947.0,7586.0,4135.0,3451.0
C4114,08,109,District - Dausa (11),55-59,41620.0,20490.0,21130.0,35928.0,17588.0,18340.0,5692.0,2902.0,2790.0
C4114,08,109,District - Dausa (11),60-64,40874.0,21048.0,19826.0,36056.0,18612.0,17444.0,4818.0,2436.0,2382.0
C4114,08,109,District - Dausa (11),65-69,29043.0,13657.0,15386.0,25586.0,11998.0,13588.0,3457.0,1659.0,1798.0
C4114,08,109,District - Dausa (11),70-74,23383.0,12107.0,11276.0,20745.0,10842.0,9903.0,2638.0,1265.0,1373.0
C4114,08,109,District - Dausa (11),75-79,9909.0,4776.0,5133.0,8591.0,4167.0,4424.0,1318.0,609.0,709.0
C4114,08,109,District - Dausa (11),80+,12403.0,6176.0,6227.0,10896.0,5482.0,5414.0,1507.0,694.0,813.0
C4114,08,109,District - Dausa (11),Age not stated,18438.0,9570.0,8868.0,16296.0,8411.0,7885.0,2142.0,1159.0,983.0
C4114,08,110,District - Jaipur (12),All ages,6626178.0,3468507.0,3157671.0,3154331.0,1642924.0,1511407.0,3471847.0,1825583.0,1646264.0
C4114,08,110,District - Jaipur (12),0-4,637171.0,341491.0,295680.0,329026.0,176016.0,153010.0,308145.0,165475.0,142670.0
C4114,08,110,District - Jaipur (12),5-9,715397.0,383362.0,332035.0,373561.0,197923.0,175638.0,341836.0,185439.0,156397.0
C4114,08,110,District - Jaipur (12),10-14,770941.0,409156.0,361785.0,408001.0,214766.0,193235.0,362940.0,194390.0,168550.0
C4114,08,110,District - Jaipur (12),15-19,733235.0,391962.0,341273.0,369571.0,196280.0,173291.0,363664.0,195682.0,167982.0
C4114,08,110,District - Jaipur (12),20-24,662055.0,347476.0,314579.0,307741.0,163574.0,144167.0,354314.0,183902.0,170412.0
C4114,08,110,District - Jaipur (12),25-29,572349.0,294603.0,277746.0,248039.0,129844.0,118195.0,324310.0,164759.0,159551.0
C4114,08,110,District - Jaipur (12),30-34,499282.0,253751.0,245531.0,216679.0,109391.0,107288.0,282603.0,144360.0,138243.0
C4114,08,110,District - Jaipur (12),35-39,455078.0,234208.0,220870.0,198183.0,101648.0,96535.0,256895.0,132560.0,124335.0
C4114,08,110,District - Jaipur (12),40-44,380633.0,199660.0,180973.0,165135.0,86136.0,78999.0,215498.0,113524.0,101974.0
C4114,08,110,District - Jaipur (12),45-49,311487.0,163105.0,148382.0,131688.0,68447.0,63241.0,179799.0,94658.0,85141.0
C4114,08,110,District - Jaipur (12),50-54,244796.0,131215.0,113581.0,102695.0,54338.0,48357.0,142101.0,76877.0,65224.0
C4114,08,110,District - Jaipur (12),55-59,184131.0,93529.0,90602.0,79464.0,38647.0,40817.0,104667.0,54882.0,49785.0
C4114,08,110,District - Jaipur (12),60-64,161088.0,82061.0,79027.0,75200.0,37179.0,38021.0,85888.0,44882.0,41006.0
C4114,08,110,District - Jaipur (12),65-69,111247.0,53943.0,57304.0,55132.0,25521.0,29611.0,56115.0,28422.0,27693.0
C4114,08,110,District - Jaipur (12),70-74,87381.0,42565.0,44816.0,45083.0,21342.0,23741.0,42298.0,21223.0,21075.0
C4114,08,110,District - Jaipur (12),75-79,43006.0,20459.0,22547.0,20999.0,9415.0,11584.0,22007.0,11044.0,10963.0
C4114,08,110,District - Jaipur (12),80+,52408.0,23518.0,28890.0,26072.0,11348.0,14724.0,26336.0,12170.0,14166.0
C4114,08,110,District - Jaipur (12),Age not stated,4493.0,2443.0,2050.0,2062.0,1109.0,953.0,2431.0,1334.0,1097.0
C4114,08,111,District - Sikar (13),All ages,2677333.0,1374990.0,1302343.0,2043427.0,1047469.0,995958.0,633906.0,327521.0,306385.0
C4114,08,111,District - Sikar (13),0-4,260210.0,140808.0,119402.0,199860.0,108442.0,91418.0,60350.0,32366.0,27984.0
C4114,08,111,District - Sikar (13),5-9,292583.0,157608.0,134975.0,224561.0,121314.0,103247.0,68022.0,36294.0,31728.0
C4114,08,111,District - Sikar (13),10-14,327776.0,174000.0,153776.0,254523.0,135677.0,118846.0,73253.0,38323.0,34930.0
C4114,08,111,District - Sikar (13),15-19,315383.0,169199.0,146184.0,241792.0,130701.0,111091.0,73591.0,38498.0,35093.0
C4114,08,111,District - Sikar (13),20-24,270760.0,141689.0,129071.0,201442.0,105452.0,95990.0,69318.0,36237.0,33081.0
C4114,08,111,District - Sikar (13),25-29,206101.0,104531.0,101570.0,153584.0,77325.0,76259.0,52517.0,27206.0,25311.0
C4114,08,111,District - Sikar (13),30-34,177605.0,86246.0,91359.0,134054.0,64461.0,69593.0,43551.0,21785.0,21766.0
C4114,08,111,District - Sikar (13),35-39,163875.0,79469.0,84406.0,123572.0,59554.0,64018.0,40303.0,19915.0,20388.0
C4114,08,111,District - Sikar (13),40-44,144192.0,71312.0,72880.0,108568.0,53219.0,55349.0,35624.0,18093.0,17531.0
C4114,08,111,District - Sikar (13),45-49,119330.0,58845.0,60485.0,89629.0,43806.0,45823.0,29701.0,15039.0,14662.0
C4114,08,111,District - Sikar (13),50-54,99471.0,51841.0,47630.0,75979.0,39161.0,36818.0,23492.0,12680.0,10812.0
C4114,08,111,District - Sikar (13),55-59,74562.0,36141.0,38421.0,57832.0,27623.0,30209.0,16730.0,8518.0,8212.0
C4114,08,111,District - Sikar (13),60-64,70005.0,34400.0,35605.0,55083.0,26872.0,28211.0,14922.0,7528.0,7394.0
C4114,08,111,District - Sikar (13),65-69,49584.0,22666.0,26918.0,39381.0,17820.0,21561.0,10203.0,4846.0,5357.0
C4114,08,111,District - Sikar (13),70-74,42156.0,19027.0,23129.0,34028.0,15245.0,18783.0,8128.0,3782.0,4346.0
C4114,08,111,District - Sikar (13),75-79,20435.0,8673.0,11762.0,16330.0,6838.0,9492.0,4105.0,1835.0,2270.0
C4114,08,111,District - Sikar (13),80+,25013.0,9401.0,15612.0,19921.0,7338.0,12583.0,5092.0,2063.0,3029.0
C4114,08,111,District - Sikar (13),Age not stated,18292.0,9134.0,9158.0,13288.0,6621.0,6667.0,5004.0,2513.0,2491.0
C4114,08,112,District - Nagaur (14),All ages,3307743.0,1696325.0,1611418.0,2670539.0,1368771.0,1301768.0,637204.0,327554.0,309650.0
C4114,08,112,District - Nagaur (14),0-4,345156.0,181425.0,163731.0,280765.0,147732.0,133033.0,64391.0,33693.0,30698.0
C4114,08,112,District - Nagaur (14),5-9,393119.0,207333.0,185786.0,319605.0,168844.0,150761.0,73514.0,38489.0,35025.0
C4114,08,112,District - Nagaur (14),10-14,419958.0,219160.0,200798.0,340644.0,177883.0,162761.0,79314.0,41277.0,38037.0
C4114,08,112,District - Nagaur (14),15-19,364564.0,192374.0,172190.0,291000.0,154031.0,136969.0,73564.0,38343.0,35221.0
C4114,08,112,District - Nagaur (14),20-24,311311.0,163089.0,148222.0,245841.0,129027.0,116814.0,65470.0,34062.0,31408.0
C4114,08,112,District - Nagaur (14),25-29,254215.0,129837.0,124378.0,201980.0,103199.0,98781.0,52235.0,26638.0,25597.0
C4114,08,112,District - Nagaur (14),30-34,222768.0,110590.0,112178.0,178199.0,88298.0,89901.0,44569.0,22292.0,22277.0
C4114,08,112,District - Nagaur (14),35-39,204651.0,102763.0,101888.0,163309.0,82070.0,81239.0,41342.0,20693.0,20649.0
C4114,08,112,District - Nagaur (14),40-44,179227.0,91569.0,87658.0,143715.0,73127.0,70588.0,35512.0,18442.0,17070.0
C4114,08,112,District - Nagaur (14),45-49,147497.0,74302.0,73195.0,118851.0,59556.0,59295.0,28646.0,14746.0,13900.0
C4114,08,112,District - Nagaur (14),50-54,120696.0,64097.0,56599.0,98519.0,52097.0,46422.0,22177.0,12000.0,10177.0
C4114,08,112,District - Nagaur (14),55-59,89170.0,43305.0,45865.0,73218.0,35371.0,37847.0,15952.0,7934.0,8018.0
C4114,08,112,District - Nagaur (14),60-64,85028.0,42186.0,42842.0,70764.0,35039.0,35725.0,14264.0,7147.0,7117.0
C4114,08,112,District - Nagaur (14),65-69,59410.0,26948.0,32462.0,49890.0,22531.0,27359.0,9520.0,4417.0,5103.0
C4114,08,112,District - Nagaur (14),70-74,52238.0,23677.0,28561.0,44536.0,20143.0,24393.0,7702.0,3534.0,4168.0
C4114,08,112,District - Nagaur (14),75-79,25287.0,10808.0,14479.0,21530.0,9094.0,12436.0,3757.0,1714.0,2043.0
C4114,08,112,District - Nagaur (14),80+,31640.0,11793.0,19847.0,26682.0,9850.0,16832.0,4958.0,1943.0,3015.0
C4114,08,112,District - Nagaur (14),Age not stated,1808.0,1069.0,739.0,1491.0,879.0,612.0,317.0,190.0,127.0
C4114,08,113,District - Jodhpur (15),All ages,3687165.0,1923928.0,1763237.0,2422551.0,1260328.0,1162223.0,1264614.0,663600.0,601014.0
C4114,08,113,District - Jodhpur (15),0-4,415415.0,219450.0,195965.0,302920.0,159937.0,142983.0,112495.0,59513.0,52982.0
C4114,08,113,District - Jodhpur (15),5-9,460286.0,242593.0,217693.0,332901.0,174977.0,157924.0,127385.0,67616.0,59769.0
C4114,08,113,District - Jodhpur (15),10-14,466464.0,244710.0,221754.0,334443.0,174537.0,159906.0,132021.0,70173.0,61848.0
C4114,08,113,District - Jodhpur (15),15-19,379604.0,206422.0,173182.0,252104.0,137971.0,114133.0,127500.0,68451.0,59049.0
C4114,08,113,District - Jodhpur (15),20-24,339183.0,180125.0,159058.0,211749.0,113222.0,98527.0,127434.0,66903.0,60531.0
C4114,08,113,District - Jodhpur (15),25-29,298834.0,154349.0,144485.0,181869.0,93731.0,88138.0,116965.0,60618.0,56347.0
C4114,08,113,District - Jodhpur (15),30-34,259119.0,133456.0,125663.0,157198.0,80646.0,76552.0,101921.0,52810.0,49111.0
C4114,08,113,District - Jodhpur (15),35-39,226128.0,116926.0,109202.0,134169.0,69028.0,65141.0,91959.0,47898.0,44061.0
C4114,08,113,District - Jodhpur (15),40-44,188524.0,98456.0,90068.0,112090.0,58285.0,53805.0,76434.0,40171.0,36263.0
C4114,08,113,District - Jodhpur (15),45-49,162551.0,83552.0,78999.0,95663.0,48227.0,47436.0,66888.0,35325.0,31563.0
C4114,08,113,District - Jodhpur (15),50-54,132342.0,70781.0,61561.0,79503.0,42226.0,37277.0,52839.0,28555.0,24284.0
C4114,08,113,District - Jodhpur (15),55-59,98873.0,49392.0,49481.0,58958.0,28403.0,30555.0,39915.0,20989.0,18926.0
C4114,08,113,District - Jodhpur (15),60-64,89632.0,45819.0,43813.0,57105.0,28912.0,28193.0,32527.0,16907.0,15620.0
C4114,08,113,District - Jodhpur (15),65-69,59653.0,28243.0,31410.0,38571.0,17866.0,20705.0,21082.0,10377.0,10705.0
C4114,08,113,District - Jodhpur (15),70-74,51163.0,24369.0,26794.0,35151.0,16527.0,18624.0,16012.0,7842.0,8170.0
C4114,08,113,District - Jodhpur (15),75-79,24684.0,10940.0,13744.0,16024.0,6833.0,9191.0,8660.0,4107.0,4553.0
C4114,08,113,District - Jodhpur (15),80+,32933.0,13306.0,19627.0,21280.0,8480.0,12800.0,11653.0,4826.0,6827.0
C4114,08,113,District - Jodhpur (15),Age not stated,1777.0,1039.0,738.0,853.0,520.0,333.0,924.0,519.0,405.0
C4114,08,114,District - Jaisalmer (16),All ages,669919.0,361708.0,308211.0,580894.0,312447.0,268447.0,89025.0,49261.0,39764.0
C4114,08,114,District - Jaisalmer (16),0-4,89126.0,47540.0,41586.0,80346.0,42894.0,37452.0,8780.0,4646.0,4134.0
C4114,08,114,District - Jaisalmer (16),5-9,96022.0,51403.0,44619.0,85942.0,46015.0,39927.0,10080.0,5388.0,4692.0
C4114,08,114,District - Jaisalmer (16),10-14,89157.0,48574.0,40583.0,79111.0,43082.0,36029.0,10046.0,5492.0,4554.0
C4114,08,114,District - Jaisalmer (16),15-19,62874.0,36731.0,26143.0,54930.0,32318.0,22612.0,7944.0,4413.0,3531.0
C4114,08,114,District - Jaisalmer (16),20-24,58687.0,32020.0,26667.0,50211.0,27385.0,22826.0,8476.0,4635.0,3841.0
C4114,08,114,District - Jaisalmer (16),25-29,53103.0,28691.0,24412.0,44315.0,23674.0,20641.0,8788.0,5017.0,3771.0
C4114,08,114,District - Jaisalmer (16),30-34,45094.0,24211.0,20883.0,37389.0,19835.0,17554.0,7705.0,4376.0,3329.0
C4114,08,114,District - Jaisalmer (16),35-39,36641.0,19646.0,16995.0,29932.0,15835.0,14097.0,6709.0,3811.0,2898.0
C4114,08,114,District - Jaisalmer (16),40-44,31356.0,17033.0,14323.0,25742.0,13683.0,12059.0,5614.0,3350.0,2264.0
C4114,08,114,District - Jaisalmer (16),45-49,27203.0,14515.0,12688.0,22505.0,11806.0,10699.0,4698.0,2709.0,1989.0
C4114,08,114,District - Jaisalmer (16),50-54,22318.0,12314.0,10004.0,18904.0,10306.0,8598.0,3414.0,2008.0,1406.0
C4114,08,114,District - Jaisalmer (16),55-59,15880.0,8134.0,7746.0,13733.0,6980.0,6753.0,2147.0,1154.0,993.0
C4114,08,114,District - Jaisalmer (16),60-64,14518.0,7603.0,6915.0,12838.0,6729.0,6109.0,1680.0,874.0,806.0
C4114,08,114,District - Jaisalmer (16),65-69,9790.0,4780.0,5010.0,8729.0,4272.0,4457.0,1061.0,508.0,553.0
C4114,08,114,District - Jaisalmer (16),70-74,8436.0,4148.0,4288.0,7545.0,3715.0,3830.0,891.0,433.0,458.0
C4114,08,114,District - Jaisalmer (16),75-79,3970.0,1778.0,2192.0,3527.0,1576.0,1951.0,443.0,202.0,241.0
C4114,08,114,District - Jaisalmer (16),80+,5065.0,2204.0,2861.0,4558.0,1988.0,2570.0,507.0,216.0,291.0
C4114,08,114,District - Jaisalmer (16),Age not stated,679.0,383.0,296.0,637.0,354.0,283.0,42.0,29.0,13.0
C4114,08,115,District - Barmer (17),All ages,2603751.0,1369022.0,1234729.0,2421914.0,1273249.0,1148665.0,181837.0,95773.0,86064.0
C4114,08,115,District - Barmer (17),0-4,344756.0,180383.0,164373.0,326865.0,171071.0,155794.0,17891.0,9312.0,8579.0
C4114,08,115,District - Barmer (17),5-9,367045.0,193608.0,173437.0,347009.0,182883.0,164126.0,20036.0,10725.0,9311.0
C4114,08,115,District - Barmer (17),10-14,356104.0,187659.0,168445.0,335577.0,176702.0,158875.0,20527.0,10957.0,9570.0
C4114,08,115,District - Barmer (17),15-19,253285.0,141256.0,112029.0,235405.0,131592.0,103813.0,17880.0,9664.0,8216.0
C4114,08,115,District - Barmer (17),20-24,220757.0,121144.0,99613.0,202500.0,111550.0,90950.0,18257.0,9594.0,8663.0
C4114,08,115,District - Barmer (17),25-29,189175.0,99248.0,89927.0,173048.0,90841.0,82207.0,16127.0,8407.0,7720.0
C4114,08,115,District - Barmer (17),30-34,164808.0,85773.0,79035.0,151039.0,78545.0,72494.0,13769.0,7228.0,6541.0
C4114,08,115,District - Barmer (17),35-39,140790.0,73764.0,67026.0,128277.0,67168.0,61109.0,12513.0,6596.0,5917.0
C4114,08,115,District - Barmer (17),40-44,117011.0,61001.0,56010.0,106492.0,55244.0,51248.0,10519.0,5757.0,4762.0
C4114,08,115,District - Barmer (17),45-49,105020.0,53352.0,51668.0,96015.0,48600.0,47415.0,9005.0,4752.0,4253.0
C4114,08,115,District - Barmer (17),50-54,87400.0,47517.0,39883.0,80311.0,43630.0,36681.0,7089.0,3887.0,3202.0
C4114,08,115,District - Barmer (17),55-59,64276.0,31950.0,32326.0,59200.0,29335.0,29865.0,5076.0,2615.0,2461.0
C4114,08,115,District - Barmer (17),60-64,60024.0,30798.0,29226.0,55873.0,28706.0,27167.0,4151.0,2092.0,2059.0
C4114,08,115,District - Barmer (17),65-69,41485.0,19696.0,21789.0,38818.0,18402.0,20416.0,2667.0,1294.0,1373.0
C4114,08,115,District - Barmer (17),70-74,36270.0,17277.0,18993.0,34221.0,16358.0,17863.0,2049.0,919.0,1130.0
C4114,08,115,District - Barmer (17),75-79,16007.0,6927.0,9080.0,14915.0,6442.0,8473.0,1092.0,485.0,607.0
C4114,08,115,District - Barmer (17),80+,21014.0,8152.0,12862.0,19787.0,7685.0,12102.0,1227.0,467.0,760.0
C4114,08,115,District - Barmer (17),Age not stated,18524.0,9517.0,9007.0,16562.0,8495.0,8067.0,1962.0,1022.0,940.0
C4114,08,116,District - Jalor (18),All ages,1828730.0,936634.0,892096.0,1676975.0,857619.0,819356.0,151755.0,79015.0,72740.0
C4114,08,116,District - Jalor (18),0-4,216333.0,114054.0,102279.0,200971.0,106012.0,94959.0,15362.0,8042.0,7320.0
C4114,08,116,District - Jalor (18),5-9,238566.0,125657.0,112909.0,221212.0,116352.0,104860.0,17354.0,9305.0,8049.0
C4114,08,116,District - Jalor (18),10-14,251587.0,131592.0,119995.0,232581.0,121445.0,111136.0,19006.0,10147.0,8859.0
C4114,08,116,District - Jalor (18),15-19,189024.0,98054.0,90970.0,172821.0,89390.0,83431.0,16203.0,8664.0,7539.0
C4114,08,116,District - Jalor (18),20-24,153320.0,79244.0,74076.0,138981.0,71672.0,67309.0,14339.0,7572.0,6767.0
C4114,08,116,District - Jalor (18),25-29,127666.0,64469.0,63197.0,115773.0,58378.0,57395.0,11893.0,6091.0,5802.0
C4114,08,116,District - Jalor (18),30-34,115532.0,57065.0,58467.0,104927.0,51776.0,53151.0,10605.0,5289.0,5316.0
C4114,08,116,District - Jalor (18),35-39,105226.0,53086.0,52140.0,95431.0,47994.0,47437.0,9795.0,5092.0,4703.0
C4114,08,116,District - Jalor (18),40-44,90468.0,46318.0,44150.0,82308.0,42085.0,40223.0,8160.0,4233.0,3927.0
C4114,08,116,District - Jalor (18),45-49,79372.0,39785.0,39587.0,72371.0,36210.0,36161.0,7001.0,3575.0,3426.0
C4114,08,116,District - Jalor (18),50-54,64747.0,34645.0,30102.0,59197.0,31681.0,27516.0,5550.0,2964.0,2586.0
C4114,08,116,District - Jalor (18),55-59,49405.0,23453.0,25952.0,45173.0,21343.0,23830.0,4232.0,2110.0,2122.0
C4114,08,116,District - Jalor (18),60-64,47715.0,24215.0,23500.0,44205.0,22436.0,21769.0,3510.0,1779.0,1731.0
C4114,08,116,District - Jalor (18),65-69,32552.0,14803.0,17749.0,30259.0,13753.0,16506.0,2293.0,1050.0,1243.0
C4114,08,116,District - Jalor (18),70-74,27383.0,13011.0,14372.0,25522.0,12161.0,13361.0,1861.0,850.0,1011.0
C4114,08,116,District - Jalor (18),75-79,11895.0,4960.0,6935.0,11083.0,4605.0,6478.0,812.0,355.0,457.0
C4114,08,116,District - Jalor (18),80+,15682.0,6155.0,9527.0,14624.0,5713.0,8911.0,1058.0,442.0,616.0
C4114,08,116,District - Jalor (18),Age not stated,12257.0,6068.0,6189.0,9536.0,4613.0,4923.0,2721.0,1455.0,1266.0
C4114,08,117,District - Sirohi (19),All ages,1036346.0,534231.0,502115.0,827692.0,424252.0,403440.0,208654.0,109979.0,98675.0
C4114,08,117,District - Sirohi (19),0-4,118660.0,62133.0,56527.0,101081.0,52830.0,48251.0,17579.0,9303.0,8276.0
C4114,08,117,District - Sirohi (19),5-9,128570.0,68697.0,59873.0,107826.0,57310.0,50516.0,20744.0,11387.0,9357.0
C4114,08,117,District - Sirohi (19),10-14,129642.0,69430.0,60212.0,106598.0,56883.0,49715.0,23044.0,12547.0,10497.0
C4114,08,117,District - Sirohi (19),15-19,108422.0,56545.0,51877.0,86408.0,44572.0,41836.0,22014.0,11973.0,10041.0
C4114,08,117,District - Sirohi (19),20-24,88960.0,46041.0,42919.0,69451.0,35723.0,33728.0,19509.0,10318.0,9191.0
C4114,08,117,District - Sirohi (19),25-29,75036.0,38350.0,36686.0,57738.0,29416.0,28322.0,17298.0,8934.0,8364.0
C4114,08,117,District - Sirohi (19),30-34,68765.0,34460.0,34305.0,52663.0,26142.0,26521.0,16102.0,8318.0,7784.0
C4114,08,117,District - Sirohi (19),35-39,66805.0,33597.0,33208.0,51038.0,25461.0,25577.0,15767.0,8136.0,7631.0
C4114,08,117,District - Sirohi (19),40-44,58140.0,29779.0,28361.0,44563.0,22623.0,21940.0,13577.0,7156.0,6421.0
C4114,08,117,District - Sirohi (19),45-49,50691.0,25840.0,24851.0,38951.0,19611.0,19340.0,11740.0,6229.0,5511.0
C4114,08,117,District - Sirohi (19),50-54,39581.0,21044.0,18537.0,30662.0,16178.0,14484.0,8919.0,4866.0,4053.0
C4114,08,117,District - Sirohi (19),55-59,29943.0,14507.0,15436.0,23178.0,10975.0,12203.0,6765.0,3532.0,3233.0
C4114,08,117,District - Sirohi (19),60-64,26895.0,13263.0,13632.0,21403.0,10546.0,10857.0,5492.0,2717.0,2775.0
C4114,08,117,District - Sirohi (19),65-69,18281.0,8291.0,9990.0,14396.0,6511.0,7885.0,3885.0,1780.0,2105.0
C4114,08,117,District - Sirohi (19),70-74,13823.0,6489.0,7334.0,10864.0,5025.0,5839.0,2959.0,1464.0,1495.0
C4114,08,117,District - Sirohi (19),75-79,6201.0,2577.0,3624.0,4694.0,1942.0,2752.0,1507.0,635.0,872.0
C4114,08,117,District - Sirohi (19),80+,7527.0,2991.0,4536.0,5857.0,2341.0,3516.0,1670.0,650.0,1020.0
C4114,08,117,District - Sirohi (19),Age not stated,404.0,197.0,207.0,321.0,163.0,158.0,83.0,34.0,49.0
C4114,08,118,District - Pali (20),All ages,2037573.0,1025422.0,1012151.0,1577567.0,787559.0,790008.0,460006.0,237863.0,222143.0
C4114,08,118,District - Pali (20),0-4,202137.0,105939.0,96198.0,159879.0,83680.0,76199.0,42258.0,22259.0,19999.0
C4114,08,118,District - Pali (20),5-9,230563.0,121686.0,108877.0,182903.0,96278.0,86625.0,47660.0,25408.0,22252.0
C4114,08,118,District - Pali (20),10-14,256878.0,134282.0,122596.0,203796.0,106340.0,97456.0,53082.0,27942.0,25140.0
C4114,08,118,District - Pali (20),15-19,215460.0,106929.0,108531.0,164443.0,80038.0,84405.0,51017.0,26891.0,24126.0
C4114,08,118,District - Pali (20),20-24,168425.0,84822.0,83603.0,123131.0,61352.0,61779.0,45294.0,23470.0,21824.0
