geo_code,geo_level,age_group,area,Total,sex
1,state ,35-39,Rural,274557.0,Female
1,state ,40-44,Rural,226234.0,Female
1,state ,45-49,Rural,190923.0,Female
1,state ,50-54,Rural,146188.0,Female
1,state ,55-59,Rural,112854.0,Female
1,state ,60-64,Rural,104765.0,Female
1,state ,65-69,Rural,69940.0,Female
1,state ,70-74,Rural,61307.0,Female
1,state ,75-79,Rural,28938.0,Female
1,state ,80+,Rural,44530.0,Female
1,state ,Age not stated,Rural,3984.0,Female
1,district ,0-4,Rural,55912.0,Female
1,district ,5-9,Rural,54045.0,Female
1,district ,10-14,Rural,49553.0,Female
1,district ,15-19,Rural,35791.0,Female
1,district ,20-24,Rural,28860.0,Female
1,district ,25-29,Rural,23657.0,Female
1,district ,30-34,Rural,20845.0,Female
1,district ,35-39,Rural,19485.0,Female
1,district ,40-44,Rural,15504.0,Female
1,district ,45-49,Rural,12492.0,Female
1,district ,50-54,Rural,9451.0,Female
1,district ,55-59,Rural,7355.0,Female
1,district ,60-64,Rural,7062.0,Female
1,district ,65-69,Rural,4305.0,Female
1,district ,70-74,Rural,4081.0,Female
1,district ,75-79,Rural,1708.0,Female
1,district ,80+,Rural,2966.0,Female
1,district ,Age not stated,Rural,515.0,Female
2,district ,0-4,Rural,43900.0,Female
2,district ,5-9,Rural,44929.0,Female
2,district ,10-14,Rural,40488.0,Female
2,district ,15-19,Rural,32844.0,Female
2,district ,20-24,Rural,26559.0,Female
2,district ,25-29,Rural,21719.0,Female
2,district ,30-34,Rural,18739.0,Female
2,district ,35-39,Rural,18440.0,Female
2,district ,40-44,Rural,15377.0,Female
2,district ,45-49,Rural,13014.0,Female
2,district ,50-54,Rural,9443.0,Female
2,district ,55-59,Rural,7677.0,Female
2,district ,60-64,Rural,6757.0,Female
2,district ,65-69,Rural,4574.0,Female
2,district ,70-74,Rural,3891.0,Female
2,district ,75-79,Rural,1694.0,Female
2,district ,80+,Rural,2215.0,Female
2,district ,Age not stated,Rural,188.0,Female
3,district ,0-4,Rural,3044.0,Female
3,district ,5-9,Rural,3193.0,Female
3,district ,10-14,Rural,3506.0,Female
3,district ,15-19,Rural,3724.0,Female
3,district ,20-24,Rural,3904.0,Female
3,district ,25-29,Rural,4038.0,Female
3,district ,30-34,Rural,3423.0,Female
3,district ,35-39,Rural,2835.0,Female
3,district ,40-44,Rural,2332.0,Female
3,district ,45-49,Rural,1901.0,Female
3,district ,50-54,Rural,1776.0,Female
3,district ,55-59,Rural,1450.0,Female
3,district ,60-64,Rural,1328.0,Female
3,district ,65-69,Rural,918.0,Female
3,district ,70-74,Rural,821.0,Female
3,district ,75-79,Rural,502.0,Female
3,district ,80+,Rural,662.0,Female
3,district ,Age not stated,Rural,48.0,Female
4,district ,0-4,Rural,6127.0,Female
4,district ,5-9,Rural,6718.0,Female
4,district ,10-14,Rural,6381.0,Female
4,district ,15-19,Rural,6225.0,Female
4,district ,20-24,Rural,6212.0,Female
4,district ,25-29,Rural,5289.0,Female
4,district ,30-34,Rural,3914.0,Female
4,district ,35-39,Rural,3368.0,Female
4,district ,40-44,Rural,2782.0,Female
4,district ,45-49,Rural,2680.0,Female
4,district ,50-54,Rural,1992.0,Female
4,district ,55-59,Rural,1245.0,Female
4,district ,60-64,Rural,1396.0,Female
4,district ,65-69,Rural,836.0,Female
4,district ,70-74,Rural,788.0,Female
4,district ,75-79,Rural,351.0,Female
4,district ,80+,Rural,421.0,Female
4,district ,Age not stated,Rural,36.0,Female
5,district ,0-4,Rural,26335.0,Female
5,district ,5-9,Rural,26732.0,Female
5,district ,10-14,Rural,26774.0,Female
5,district ,15-19,Rural,20489.0,Female
5,district ,20-24,Rural,17785.0,Female
5,district ,25-29,Rural,16695.0,Female
5,district ,30-34,Rural,14580.0,Female
5,district ,35-39,Rural,12973.0,Female
5,district ,40-44,Rural,10989.0,Female
5,district ,45-49,Rural,9179.0,Female
5,district ,50-54,Rural,7018.0,Female
5,district ,55-59,Rural,4969.0,Female
5,district ,60-64,Rural,4846.0,Female
5,district ,65-69,Rural,2761.0,Female
5,district ,70-74,Rural,2670.0,Female
5,district ,75-79,Rural,1164.0,Female
5,district ,80+,Rural,2227.0,Female
5,district ,Age not stated,Rural,245.0,Female
6,district ,0-4,Rural,33214.0,Female
6,district ,5-9,Rural,34540.0,Female
6,district ,10-14,Rural,34177.0,Female
6,district ,15-19,Rural,27148.0,Female
6,district ,20-24,Rural,25014.0,Female
6,district ,25-29,Rural,23366.0,Female
6,district ,30-34,Rural,20163.0,Female
6,district ,35-39,Rural,17392.0,Female
6,district ,40-44,Rural,14572.0,Female
6,district ,45-49,Rural,12800.0,Female
6,district ,50-54,Rural,9710.0,Female
6,district ,55-59,Rural,6777.0,Female
6,district ,60-64,Rural,6554.0,Female
6,district ,65-69,Rural,4472.0,Female
6,district ,70-74,Rural,4006.0,Female
6,district ,75-79,Rural,1773.0,Female
6,district ,80+,Rural,3336.0,Female
6,district ,Age not stated,Rural,339.0,Female
7,district ,0-4,Rural,23392.0,Female
7,district ,5-9,Rural,25386.0,Female
7,district ,10-14,Rural,26558.0,Female
7,district ,15-19,Rural,23913.0,Female
7,district ,20-24,Rural,23831.0,Female
7,district ,25-29,Rural,21982.0,Female
7,district ,30-34,Rural,19576.0,Female
7,district ,35-39,Rural,17623.0,Female
7,district ,40-44,Rural,14442.0,Female
7,district ,45-49,Rural,12457.0,Female
7,district ,50-54,Rural,9638.0,Female
7,district ,55-59,Rural,7450.0,Female
7,district ,60-64,Rural,6965.0,Female
7,district ,65-69,Rural,4766.0,Female
7,district ,70-74,Rural,4365.0,Female
7,district ,75-79,Rural,2480.0,Female
7,district ,80+,Rural,3495.0,Female
7,district ,Age not stated,Rural,277.0,Female
8,district ,0-4,Rural,45843.0,Female
8,district ,5-9,Rural,47481.0,Female
8,district ,10-14,Rural,48892.0,Female
8,district ,15-19,Rural,44515.0,Female
8,district ,20-24,Rural,36836.0,Female
8,district ,25-29,Rural,31080.0,Female
8,district ,30-34,Rural,26496.0,Female
8,district ,35-39,Rural,24950.0,Female
8,district ,40-44,Rural,20479.0,Female
8,district ,45-49,Rural,16988.0,Female
8,district ,50-54,Rural,12272.0,Female
8,district ,55-59,Rural,10153.0,Female
8,district ,60-64,Rural,9133.0,Female
8,district ,65-69,Rural,6251.0,Female
8,district ,70-74,Rural,5353.0,Female
8,district ,75-79,Rural,2362.0,Female
8,district ,80+,Rural,3667.0,Female
8,district ,Age not stated,Rural,389.0,Female
9,district ,0-4,Rural,17464.0,Female
9,district ,5-9,Rural,19419.0,Female
9,district ,10-14,Rural,20003.0,Female
9,district ,15-19,Rural,18536.0,Female
9,district ,20-24,Rural,14817.0,Female
9,district ,25-29,Rural,11923.0,Female
9,district ,30-34,Rural,9772.0,Female
9,district ,35-39,Rural,9828.0,Female
9,district ,40-44,Rural,7752.0,Female
9,district ,45-49,Rural,6560.0,Female
9,district ,50-54,Rural,4679.0,Female
9,district ,55-59,Rural,3955.0,Female
9,district ,60-64,Rural,3500.0,Female
9,district ,65-69,Rural,2354.0,Female
9,district ,70-74,Rural,1858.0,Female
9,district ,75-79,Rural,835.0,Female
9,district ,80+,Rural,1238.0,Female
9,district ,Age not stated,Rural,115.0,Female
10,district ,0-4,Rural,838.0,Female
10,district ,5-9,Rural,821.0,Female
10,district ,10-14,Rural,910.0,Female
10,district ,15-19,Rural,1045.0,Female
10,district ,20-24,Rural,835.0,Female
10,district ,25-29,Rural,729.0,Female
10,district ,30-34,Rural,620.0,Female
10,district ,35-39,Rural,610.0,Female
10,district ,40-44,Rural,501.0,Female
10,district ,45-49,Rural,377.0,Female
10,district ,50-54,Rural,293.0,Female
10,district ,55-59,Rural,215.0,Female
10,district ,60-64,Rural,195.0,Female
10,district ,65-69,Rural,143.0,Female
10,district ,70-74,Rural,107.0,Female
10,district ,75-79,Rural,50.0,Female
10,district ,80+,Rural,95.0,Female
10,district ,Age not stated,Rural,13.0,Female
11,district ,0-4,Rural,13383.0,Female
11,district ,5-9,Rural,15130.0,Female
11,district ,10-14,Rural,14888.0,Female
11,district ,15-19,Rural,13167.0,Female
11,district ,20-24,Rural,10920.0,Female
11,district ,25-29,Rural,9394.0,Female
11,district ,30-34,Rural,7930.0,Female
11,district ,35-39,Rural,7324.0,Female
11,district ,40-44,Rural,5629.0,Female
11,district ,45-49,Rural,4889.0,Female
11,district ,50-54,Rural,3277.0,Female
11,district ,55-59,Rural,2934.0,Female
11,district ,60-64,Rural,2518.0,Female
11,district ,65-69,Rural,1953.0,Female
11,district ,70-74,Rural,1440.0,Female
11,district ,75-79,Rural,671.0,Female
11,district ,80+,Rural,1135.0,Female
11,district ,Age not stated,Rural,110.0,Female
12,district ,0-4,Rural,27589.0,Female
12,district ,5-9,Rural,22980.0,Female
12,district ,10-14,Rural,23526.0,Female
12,district ,15-19,Rural,24624.0,Female
12,district ,20-24,Rural,23681.0,Female
12,district ,25-29,Rural,20049.0,Female
12,district ,30-34,Rural,17059.0,Female
12,district ,35-39,Rural,14951.0,Female
12,district ,40-44,Rural,13117.0,Female
12,district ,45-49,Rural,10567.0,Female
12,district ,50-54,Rural,8575.0,Female
12,district ,55-59,Rural,6936.0,Female
12,district ,60-64,Rural,6200.0,Female
12,district ,65-69,Rural,4398.0,Female
12,district ,70-74,Rural,3607.0,Female
12,district ,75-79,Rural,1644.0,Female
12,district ,80+,Rural,2124.0,Female
12,district ,Age not stated,Rural,255.0,Female
13,district ,0-4,Rural,12762.0,Female
13,district ,5-9,Rural,13833.0,Female
13,district ,10-14,Rural,14984.0,Female
13,district ,15-19,Rural,15178.0,Female
13,district ,20-24,Rural,13011.0,Female
13,district ,25-29,Rural,9985.0,Female
13,district ,30-34,Rural,8355.0,Female
13,district ,35-39,Rural,7662.0,Female
13,district ,40-44,Rural,6215.0,Female
13,district ,45-49,Rural,5324.0,Female
13,district ,50-54,Rural,4043.0,Female
13,district ,55-59,Rural,3382.0,Female
13,district ,60-64,Rural,2754.0,Female
13,district ,65-69,Rural,1836.0,Female
13,district ,70-74,Rural,1610.0,Female
13,district ,75-79,Rural,668.0,Female
13,district ,80+,Rural,1037.0,Female
13,district ,Age not stated,Rural,55.0,Female
14,district ,0-4,Rural,51528.0,Female
14,district ,5-9,Rural,51045.0,Female
14,district ,10-14,Rural,49584.0,Female
14,district ,15-19,Rural,39134.0,Female
14,district ,20-24,Rural,34573.0,Female
14,district ,25-29,Rural,29249.0,Female
14,district ,30-34,Rural,25405.0,Female
14,district ,35-39,Rural,23264.0,Female
14,district ,40-44,Rural,19077.0,Female
14,district ,45-49,Rural,15561.0,Female
14,district ,50-54,Rural,12165.0,Female
14,district ,55-59,Rural,9695.0,Female
14,district ,60-64,Rural,8501.0,Female
14,district ,65-69,Rural,5815.0,Female
14,district ,70-74,Rural,5099.0,Female
14,district ,75-79,Rural,2054.0,Female
14,district ,80+,Rural,2752.0,Female
14,district ,Age not stated,Rural,292.0,Female
15,district ,0-4,Rural,19763.0,Female
15,district ,5-9,Rural,19071.0,Female
15,district ,10-14,Rural,19892.0,Female
15,district ,15-19,Rural,18037.0,Female
15,district ,20-24,Rural,17125.0,Female
15,district ,25-29,Rural,13919.0,Female
15,district ,30-34,Rural,12011.0,Female
15,district ,35-39,Rural,10665.0,Female
15,district ,40-44,Rural,9050.0,Female
15,district ,45-49,Rural,7121.0,Female
15,district ,50-54,Rural,5727.0,Female
15,district ,55-59,Rural,4491.0,Female
15,district ,60-64,Rural,3929.0,Female
15,district ,65-69,Rural,2729.0,Female
15,district ,70-74,Rural,2329.0,Female
15,district ,75-79,Rural,949.0,Female
15,district ,80+,Rural,1334.0,Female
15,district ,Age not stated,Rural,154.0,Female
16,district ,0-4,Rural,22519.0,Female
16,district ,5-9,Rural,22885.0,Female
16,district ,10-14,Rural,22872.0,Female
16,district ,15-19,Rural,18036.0,Female
16,district ,20-24,Rural,17264.0,Female
16,district ,25-29,Rural,14980.0,Female
16,district ,30-34,Rural,13009.0,Female
16,district ,35-39,Rural,10670.0,Female
16,district ,40-44,Rural,9000.0,Female
16,district ,45-49,Rural,7140.0,Female
16,district ,50-54,Rural,5857.0,Female
16,district ,55-59,Rural,4235.0,Female
16,district ,60-64,Rural,4655.0,Female
16,district ,65-69,Rural,3079.0,Female
16,district ,70-74,Rural,2467.0,Female
16,district ,75-79,Rural,1196.0,Female
16,district ,80+,Rural,1818.0,Female
16,district ,Age not stated,Rural,135.0,Female
17,district ,0-4,Rural,18059.0,Female
17,district ,5-9,Rural,17847.0,Female
17,district ,10-14,Rural,17147.0,Female
17,district ,15-19,Rural,13345.0,Female
17,district ,20-24,Rural,11662.0,Female
17,district ,25-29,Rural,9806.0,Female
17,district ,30-34,Rural,8544.0,Female
17,district ,35-39,Rural,7559.0,Female
17,district ,40-44,Rural,6224.0,Female
17,district ,45-49,Rural,4906.0,Female
17,district ,50-54,Rural,3953.0,Female
17,district ,55-59,Rural,2997.0,Female
17,district ,60-64,Rural,2717.0,Female
17,district ,65-69,Rural,1714.0,Female
17,district ,70-74,Rural,1385.0,Female
17,district ,75-79,Rural,642.0,Female
17,district ,80+,Rural,960.0,Female
17,district ,Age not stated,Rural,118.0,Female
18,district ,0-4,Rural,12383.0,Female
18,district ,5-9,Rural,13424.0,Female
18,district ,10-14,Rural,13282.0,Female
18,district ,15-19,Rural,10084.0,Female
18,district ,20-24,Rural,9080.0,Female
18,district ,25-29,Rural,8673.0,Female
18,district ,30-34,Rural,7530.0,Female
18,district ,35-39,Rural,6310.0,Female
18,district ,40-44,Rural,5163.0,Female
18,district ,45-49,Rural,4313.0,Female
18,district ,50-54,Rural,3407.0,Female
18,district ,55-59,Rural,2551.0,Female
18,district ,60-64,Rural,2601.0,Female
18,district ,65-69,Rural,1841.0,Female
18,district ,70-74,Rural,1442.0,Female
18,district ,75-79,Rural,648.0,Female
18,district ,80+,Rural,1012.0,Female
18,district ,Age not stated,Rural,101.0,Female
19,district ,0-4,Rural,24238.0,Female
19,district ,5-9,Rural,24897.0,Female
19,district ,10-14,Rural,25065.0,Female
19,district ,15-19,Rural,21624.0,Female
19,district ,20-24,Rural,20224.0,Female
19,district ,25-29,Rural,18693.0,Female
19,district ,30-34,Rural,16075.0,Female
19,district ,35-39,Rural,13775.0,Female
19,district ,40-44,Rural,10821.0,Female
19,district ,45-49,Rural,9538.0,Female
19,district ,50-54,Rural,7531.0,Female
19,district ,55-59,Rural,5714.0,Female
19,district ,60-64,Rural,5150.0,Female
19,district ,65-69,Rural,3469.0,Female
19,district ,70-74,Rural,3075.0,Female
19,district ,75-79,Rural,1574.0,Female
19,district ,80+,Rural,2243.0,Female
19,district ,Age not stated,Rural,97.0,Female
20,district ,0-4,Rural,17597.0,Female
20,district ,5-9,Rural,17955.0,Female
20,district ,10-14,Rural,17736.0,Female
20,district ,15-19,Rural,12998.0,Female
20,district ,20-24,Rural,12596.0,Female
20,district ,25-29,Rural,11086.0,Female
20,district ,30-34,Rural,9291.0,Female
20,district ,35-39,Rural,7963.0,Female
20,district ,40-44,Rural,6775.0,Female
20,district ,45-49,Rural,5577.0,Female
20,district ,50-54,Rural,4314.0,Female
20,district ,55-59,Rural,3078.0,Female
20,district ,60-64,Rural,3112.0,Female
20,district ,65-69,Rural,1984.0,Female
20,district ,70-74,Rural,1759.0,Female
20,district ,75-79,Rural,856.0,Female
20,district ,80+,Rural,1450.0,Female
20,district ,Age not stated,Rural,63.0,Female
21,district ,0-4,Rural,28408.0,Female
21,district ,5-9,Rural,30993.0,Female
21,district ,10-14,Rural,34098.0,Female
21,district ,15-19,Rural,36475.0,Female
21,district ,20-24,Rural,36616.0,Female
21,district ,25-29,Rural,34796.0,Female
21,district ,30-34,Rural,29385.0,Female
21,district ,35-39,Rural,27508.0,Female
21,district ,40-44,Rural,22315.0,Female
21,district ,45-49,Rural,20512.0,Female
21,district ,50-54,Rural,15706.0,Female
21,district ,55-59,Rural,11584.0,Female
21,district ,60-64,Rural,10969.0,Female
21,district ,65-69,Rural,7088.0,Female
21,district ,70-74,Rural,6666.0,Female
21,district ,75-79,Rural,3713.0,Female
21,district ,80+,Rural,6189.0,Female
21,district ,Age not stated,Rural,321.0,Female
22,district ,0-4,Rural,10100.0,Female
22,district ,5-9,Rural,10738.0,Female
22,district ,10-14,Rural,11409.0,Female
22,district ,15-19,Rural,12078.0,Female
22,district ,20-24,Rural,12664.0,Female
22,district ,25-29,Rural,11916.0,Female
22,district ,30-34,Rural,10353.0,Female
22,district ,35-39,Rural,9402.0,Female
22,district ,40-44,Rural,8118.0,Female
22,district ,45-49,Rural,7027.0,Female
22,district ,50-54,Rural,5361.0,Female
22,district ,55-59,Rural,4011.0,Female
22,district ,60-64,Rural,3923.0,Female
22,district ,65-69,Rural,2654.0,Female
22,district ,70-74,Rural,2488.0,Female
22,district ,75-79,Rural,1404.0,Female
22,district ,80+,Rural,2154.0,Female
22,district ,Age not stated,Rural,118.0,Female
2,state ,0-4,Rural,239188.0,Female
2,state ,5-9,Rural,255118.0,Female
2,state ,10-14,Rural,274765.0,Female
2,state ,15-19,Rural,275437.0,Female
2,state ,20-24,Rural,288272.0,Female
2,state ,25-29,Rural,268589.0,Female
2,state ,30-34,Rural,246103.0,Female
2,state ,35-39,Rural,231369.0,Female
2,state ,40-44,Rural,199498.0,Female
2,state ,45-49,Rural,177304.0,Female
2,state ,50-54,Rural,149619.0,Female
2,state ,55-59,Rural,120095.0,Female
2,state ,60-64,Rural,106932.0,Female
2,state ,65-69,Rural,74146.0,Female
2,state ,70-74,Rural,63682.0,Female
2,state ,75-79,Rural,36397.0,Female
2,state ,80+,Rural,54704.0,Female
2,state ,Age not stated,Rural,4487.0,Female
23,district ,0-4,Rural,23001.0,Female
23,district ,5-9,Rural,24472.0,Female
23,district ,10-14,Rural,25856.0,Female
23,district ,15-19,Rural,24526.0,Female
23,district ,20-24,Rural,24371.0,Female
23,district ,25-29,Rural,20323.0,Female
23,district ,30-34,Rural,17426.0,Female
23,district ,35-39,Rural,15724.0,Female
23,district ,40-44,Rural,14607.0,Female
23,district ,45-49,Rural,12381.0,Female
23,district ,50-54,Rural,10454.0,Female
23,district ,55-59,Rural,7892.0,Female
23,district ,60-64,Rural,6891.0,Female
23,district ,65-69,Rural,4733.0,Female
23,district ,70-74,Rural,3754.0,Female
23,district ,75-79,Rural,1873.0,Female
23,district ,80+,Rural,2583.0,Female
23,district ,Age not stated,Rural,142.0,Female
24,district ,0-4,Rural,51723.0,Female
24,district ,5-9,Rural,54201.0,Female
24,district ,10-14,Rural,57743.0,Female
24,district ,15-19,Rural,60691.0,Female
24,district ,20-24,Rural,65213.0,Female
24,district ,25-29,Rural,63099.0,Female
24,district ,30-34,Rural,58858.0,Female
24,district ,35-39,Rural,55922.0,Female
24,district ,40-44,Rural,48131.0,Female
24,district ,45-49,Rural,44266.0,Female
24,district ,50-54,Rural,37419.0,Female
24,district ,55-59,Rural,31253.0,Female
24,district ,60-64,Rural,27449.0,Female
24,district ,65-69,Rural,19583.0,Female
24,district ,70-74,Rural,16771.0,Female
24,district ,75-79,Rural,9787.0,Female
24,district ,80+,Rural,13982.0,Female
24,district ,Age not stated,Rural,2338.0,Female
26,district ,0-4,Rural,15990.0,Female
26,district ,5-9,Rural,17185.0,Female
26,district ,10-14,Rural,19195.0,Female
26,district ,15-19,Rural,19445.0,Female
26,district ,20-24,Rural,20055.0,Female
26,district ,25-29,Rural,17213.0,Female
26,district ,30-34,Rural,15260.0,Female
26,district ,35-39,Rural,14096.0,Female
26,district ,40-44,Rural,12091.0,Female
26,district ,45-49,Rural,10500.0,Female
26,district ,50-54,Rural,8533.0,Female
26,district ,55-59,Rural,6575.0,Female
26,district ,60-64,Rural,5810.0,Female
26,district ,65-69,Rural,3810.0,Female
26,district ,70-74,Rural,3155.0,Female
26,district ,75-79,Rural,1723.0,Female
26,district ,80+,Rural,2445.0,Female
26,district ,Age not stated,Rural,162.0,Female
27,district ,0-4,Rural,35708.0,Female
27,district ,5-9,Rural,39151.0,Female
27,district ,10-14,Rural,42726.0,Female
27,district ,15-19,Rural,41986.0,Female
27,district ,20-24,Rural,43136.0,Female
27,district ,25-29,Rural,40587.0,Female
27,district ,30-34,Rural,38639.0,Female
27,district ,35-39,Rural,35991.0,Female
27,district ,40-44,Rural,30878.0,Female
27,district ,45-49,Rural,27262.0,Female
27,district ,50-54,Rural,23419.0,Female
27,district ,55-59,Rural,18747.0,Female
27,district ,60-64,Rural,16448.0,Female
27,district ,65-69,Rural,11131.0,Female
27,district ,70-74,Rural,9717.0,Female
27,district ,75-79,Rural,5876.0,Female
27,district ,80+,Rural,9010.0,Female
27,district ,Age not stated,Rural,678.0,Female
28,district ,0-4,Rural,15088.0,Female
28,district ,5-9,Rural,16131.0,Female
28,district ,10-14,Rural,17200.0,Female
28,district ,15-19,Rural,17728.0,Female
28,district ,20-24,Rural,19237.0,Female
28,district ,25-29,Rural,18686.0,Female
28,district ,30-34,Rural,18101.0,Female
28,district ,35-39,Rural,17364.0,Female
28,district ,40-44,Rural,14666.0,Female
28,district ,45-49,Rural,13591.0,Female
28,district ,50-54,Rural,11813.0,Female
28,district ,55-59,Rural,10292.0,Female
28,district ,60-64,Rural,9295.0,Female
28,district ,65-69,Rural,6721.0,Female
28,district ,70-74,Rural,6408.0,Female
28,district ,75-79,Rural,3644.0,Female
28,district ,80+,Rural,6576.0,Female
28,district ,Age not stated,Rural,49.0,Female
29,district ,0-4,Rural,17794.0,Female
29,district ,5-9,Rural,19157.0,Female
29,district ,10-14,Rural,20286.0,Female
29,district ,15-19,Rural,21155.0,Female
29,district ,20-24,Rural,21239.0,Female
29,district ,25-29,Rural,20388.0,Female
29,district ,30-34,Rural,18832.0,Female
29,district ,35-39,Rural,18293.0,Female
29,district ,40-44,Rural,15434.0,Female
